Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
2.72657584	0.88812695	0.77541790
2.62016016	0.70144183	0.85945638
0.02369351	0.16504989	0.05102042
0.49061651	0.16715465	0.18235787
0.92359222	0.18174177	0.28908902
0.78893945	0.33244656	0.42612588
0.89848709	0.54529738	0.49648015
1.80207404	0.41930860	0.53094569
0.92047731	0.77373372	0.71935557
2.2 2.72026204 1.56983988 0.39625777 1.39169168 1.08950230
3.23441278	0.91654288	0.73085453
3.38779253	0.87539517	0.74032658
3.33516808	0.95301757	0.70494762
3.12849953	0.95270482	0.70275843
2.89466916	0.95723913	0.72665353
2.71401348	0.88468112	0.77919170
2.61183557	0.69564792	0.86332364
0.02563220	0.18483938	0.05627232
0.52821817	0.18037445	0.19457366
0.97751360	0.19268436	0.30610699
0.84634279	0.34588965	0.44560408
0.97637152	0.55689579	0.51311031
1.88380642	0.42872642	0.54505313
0.98759360	0.77880068	0.72890228
2.3 2.70825747 1.58805447 0.41955863 1.49934675 1.14934325
3.28337440	0.91421604	0.73147927
3.38588044	0.87110227	0.74031952
3.30636871	0.95066561	0.70504272
3.09940255	0.95047522	0.70513312
2.87505716	0.95544392	0.73044652
2.70253915	0.88134049	0.78273026
2.60415112	0.69016542	0.86693568
0.02772387	0.20533204	0.06182231
0.56705603	0.19325535	0.20656899
1.03116044	0.20316926	0.32264854
0.90421468	0.35838331	0.46395959
1.05494721	0.56723460	0.52845428
1.96177408	0.43721653	0.55809585
1.05401209	0.78317121	0.73752378
2.4 2.69723795 1.60395465 0.44265104 1.60534532 1.20854281
3.32218577	0.91176220	0.73185997
3.37888430	0.86676954	0.74037720
3.27764103	0.94831796	0.70545066
3.07234942	0.94828581	0.70770228
2.85716220	0.95368175	0.73411302
2.69200603	0.87809851	0.78605552
2.59702949	0.68497100	0.87031784
0.02998306	0.22638591	0.06767319
0.60703867	0.20575221	0.21831852
1.08439883	0.21319947	0.33869511
0.96236061	0.36999676	0.48124264
1.13384210	0.57646428	0.54262979
2.03594783	0.44487378	0.57017971
1.11952411	0.78694046	0.74533704
2.5 2.68707972 1.61778770 0.46548926 1.70919020 1.26695535
3.35213260	0.90919821	0.73205761
3.36800056	0.86242018	0.74053036
3.24943245	0.94598144	0.70614822
3.04721743	0.94613691	0.71041676
2.84076859	0.95195033	0.73764555
2.68229241	0.87494929	0.78918729
2.59040590	0.68004372	0.87349203
0.03242496	0.24785527	0.07382498
0.64806951	0.21783399	0.22980339
1.13711050	0.22278370	0.35423602
1.02060075	0.38079605	0.49750898
1.21271562	0.58471387	0.55574493
2.10633761	0.45178224	0.58139924
1.18395263	0.79018741	0.75244139
2.6 2.67767905 1.62977347 0.48803580 1.81046271 1.32445627
3.37439675	0.90653924	0.73212339
3.35420431	0.85807420	0.74080032
3.22204123	0.94366154	0.70710872
3.02386951	0.94402809	0.71323451
2.82569209	0.95024748	0.74104119
2.67329670	0.87188751	0.79214328
2.58422566	0.67536470	0.87647728
0.03506544	0.26959420	0.08027426
0.69004874	0.22948133	0.24101013
1.18919207	0.23193461	0.36926702
1.07877011	0.39084321	0.51281691
1.29125892	0.59209420	0.56789793
2.17298523	0.45801650	0.59183874
1.24714945	0.79297815	0.75892158
2.7 2.66894836 1.64010746 0.51026030 1.90881674 1.38094052
3.39005032	0.90379902	0.73210016
3.33828359	0.85374876	0.74120075
3.19565645	0.94136260	0.70830394
3.00216536	0.94195839	0.71612010
2.81177528	0.94857117	0.74430027
2.66493354	0.86890835	0.79493930
2.57844216	0.67091683	0.87929025
0.03792096	0.29145988	0.08701374
0.73287493	0.24068430	0.25192976
1.24055416	0.24066745	0.38378896
1.13671835	0.40019583	0.52722520
1.36919430	0.59870067	0.57917748
2.23595818	0.46364280	0.60157330
1.30899249	0.79536836	0.76485026
2.8 2.66081321 1.64896359 0.53213848 2.00397257 1.43632100
3.40005524	0.90099003	0.73202376
3.32087022	0.84945842	0.74173918
3.17038810	0.93908799	0.70970547
2.98196808	0.93992653	0.71904407
2.79888353	0.94691950	0.74742535
2.65713083	0.86600741	0.79758945
2.57301545	0.66668460	0.88194558
0.04100859	0.31331554	0.09403195
0.77644645	0.25144048	0.26255690
1.29112041	0.24899911	0.39780678
1.19430929	0.40890707	0.54079160
1.44627416	0.60461571	0.58966338
2.29534425	0.46872011	0.61066984
1.36938317	0.79740525	0.77028996
2.9 2.65320998 1.65649663 0.55365120 2.09571056 1.49052687
3.40526665	0.89812367	0.73192393
3.30246685	0.84521539	0.74241826
3.14628960	0.93684020	0.71128564
2.96314793	0.93793095	0.72198226
2.78690142	0.94529076	0.75042049
2.64982727	0.86318066	0.80010624
2.56791099	0.66265386	0.88445619
0.04434588	0.33503291	0.10131314
0.82066262	0.26175322	0.27288918
1.34082635	0.25694735	0.41132858
1.25142038	0.41702572	0.55357193
1.52227969	0.60991076	0.59942725
2.35124703	0.47330100	0.61918800
1.42824386	0.79912915	0.77529480
3.0 2.64608396 1.66284446 0.57478368 2.18386497 1.54350184
3.40643884	0.89521037	0.73182525
3.28347010	0.84102977	0.74323686
3.12337452	0.93462103	0.71301820
2.94558422	0.93597002	0.72491511
2.77572979	0.94368338	0.75329070
2.64297045	0.86042442	0.80250083
2.56309879	0.65881168	0.88683357
